Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/press-clip/hong-kong-songs-and-vigils-for-liu-xiaobo/,1,1,0:00:15,1,0.00%,0.00%,$0.00 
/press-clip/how-can-journalists-protect-themselves-during-a-trump-administration/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/inmates-face-arbitrary-restrictions-books/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-clip/j-k-rowling-criticizes-donald-trump-but-defends-his-freedom-of-speech/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/james-baldwin-susan-sontag-listen-recordings-pen-americas-vast-archive/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-clip/jk-rowling-to-receive-pen-award-for-literary-service/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/laszlo-jakab-orsos-cultural-curator-and-his-sunday-routine/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/liberals-conservatives-call-dialogue/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/muslimsinlove-twitter-chat-explores-whats-really-stake-muslim-american-love-stories/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/new-pen-award-honors-writers-prison/,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/press-clip/patti-smith-tells-aspiring-artists-to-find-new-city/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/paul-auster-respond-trumps-stupidity-world-boycott-american-goods/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/pen-american-center-names-new-director/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/pen-americas-online-harassment-field-manual-for-journalists/,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/press-clip/pen-announces-finalists-for-2016-literary-awards/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-clip/petition-drive-against-patriot-act/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/phil-collins-and-ai-weiwei-make-waves-at-frankfurt-book-fair/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/phil-klay-leslie-jamison-among-nominees-for-awards-given-by-pen-american-center/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/promoting-democracy-while-suppressing-ideas/,1,1,0:20:56,0,0.00%,0.00%,$0.00 
/press-clip/report-assails-violence-against-journalists-in-honduras/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/resistance-donald-trump-just-got-underway/,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/press-clip/rights-groups-iranian-poets-face-lashes-for-shaking-hands-with-opposite-sex/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/roxane-gay-on-lemonade-by-the-power-of-beyonce-ill-overcome-my-fear/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/silencing-arthur-longworth/,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/press-clip/ta-nehisi-coates-wins-pen-award-for-essay-writing/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/the-aclu-and-wikipedia-are-suing-the-nsa/,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/press-clip/the-internet-is-gods-present-to-china/,1,1,0:00:00,0,0.00%,0.00%,$0.00 
/press-clip/toni-morrison-receives-25000-honorary-award-from-pen/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/treasury-dept-is-warning-publishers-of-the-perils-of-editing/,1,1,0:06:14,0,0.00%,0.00%,$0.00 
/press-clip/trump-reportedly-plans-end-national-arts-funding/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/truth-turns-the-heart-chinese-american-comic-jenny-zhang/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/twitter-fights-abuse-free-speech-activists-worry-censorship/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/unbroken-liu-xiaobo/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-clip/united-states-accused-of-unprecedented-assault-on-press-freedom/,1,1,0:03:12,0,0.00%,0.00%,$0.00 
/press-clip/universities-rising-security-costs-controversial-speakers/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-clip/want-to-write-fiction-in-us-prisons-it-might-be-censored-on-security-grounds/,1,1,0:01:20,0,0.00%,0.00%,$0.00 
/press-clip/what-role-can-poetry-play-in-our-discussion-of-gun-violence/,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/press-clip/what-the-trump-administration-gets-very-wrong-about-free-speech/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/who-is-viet-thanh-nguyen-the-pulitzer-prize-winner-is-an-author-professor/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/why-diversity-doesnt-trump-speech-on-campus/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/why-j-k-rowlings-defense-of-donald-trump-is-so-important/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-clip/win-right-read-ny-rescinds-prison-ban-book-donations/,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/press-clip/writers-use-poetry-prose-protest-trumps-election/,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=1ba43364c8&mc_eid=e4257bd863,1,1,0:00:14,1,0.00%,0.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=47c0181ecd&mc_eid=49f50f745c,1,1,0:00:56,1,0.00%,0.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=b8f984d652&mc_eid=[UNIQID],1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=b8f984d652&mc_eid=06675dcf26,1,1,0:00:28,1,0.00%,0.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=b8f984d652&mc_eid=243b68069a,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=b8f984d652&mc_eid=2e0792b85b,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=b8f984d652&mc_eid=6a6b9e94f6,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=b8f984d652&mc_eid=74b9d3f901,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=b8f984d652&mc_eid=768c7b62c1,1,1,0:00:25,1,0.00%,0.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=b8f984d652&mc_eid=d65d7b8d10,1,1,0:01:51,1,0.00%,0.00%,$0.00 
/press-release/2012-pen-barbara-goldsmith-freedom-write-award-winner-eskinder-nega-freed-almost-seven-years-prison-ethiopia/,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/press-release/2018-literary-awards-finalists/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/2018-pen-barbey-freedom-to-write-award-winners-wa-lone-and-kyaw-soe-oo-convicted-and-sentenced-to-7-years-in-travesty-of-justice/?mc_cid=b8f984d652&mc_eid=7534ec7bcf,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/2018-pen-barbey-freedom-to-write-award-winners-wa-lone-and-kyaw-soe-oo-convicted-and-sentenced-to-7-years-in-travesty-of-justice/?mc_cid=b8f984d652&mc_eid=75c39f6942,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/2018-pen-barbey-freedom-to-write-award-winners-wa-lone-and-kyaw-soe-oo-convicted-and-sentenced-to-7-years-in-travesty-of-justice/?mc_cid=b8f984d652&mc_eid=eeec0dce71,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/2018-pen-barbey-freedom-to-write-award-winners-wa-lone-and-kyaw-soe-oo-convicted-and-sentenced-to-7-years-in-travesty-of-justice/?mc_cid=b8f984d652&mc_eid=f7d2bb81cd,1,1,0:00:42,1,0.00%,0.00%,$0.00 
/press-release/arrest-detention-eskinder-nega-outrageous-attack-free-expression/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/author-elif-shafak-acquitted-in-turkey/,1,1,0:03:59,0,0.00%,0.00%,$0.00 
/press-release/bipartisan-support-oleg-sentsov-release/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/cancellation-free-speech-week/,1,1,0:00:28,0,0.00%,0.00%,$0.00 
/press-release/civil-society-and-journalists-in-myanmar-find-that-free-expression-and-media-freedom-are-under-significant-threat/,1,1,0:00:47,1,0.00%,0.00%,$0.00 
/press-release/clarisse-rosaz-shariyf-joins-pen-american-center-as-new-curator-of-literary-programs/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/cole-klay-kolbert-and-rankine-longlisted-for-2015-pen-literary-awards/,1,1,0:01:33,0,0.00%,0.00%,$0.00 
/press-release/conviction-of-shawkan/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/conviction-of-shawkan/?fbclid=IwAR2dhg-JERZWnYew3nQf9bAbfrsG-uVY3MO4u1juVRaHpNvRjd5ggUluOyw,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/court-dismisses-pen-challenge-to-nsa-internet-surveillance/,1,1,0:13:02,1,0.00%,0.00%,$0.00 
/press-release/dareen-tatour-conviction-unacceptable-attack-free-expression/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/decision-to-drop-remaining-charges-against-j20-protesters-an-overdue-but-important-victory-for-right-to-protest/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/demand-met-censor-art-deflect-justice-equality/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/disciplinary-action-rutgers-james-livingston-wrong-headed/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/discontinuation-radio-free-asia-myanmar-further-shrinking-free-expression/,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/press-release/elisabeth-sifton-appointed-at-large-trustee/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/former-secretary-state-hillary-rodham-clinton-deliver-2018-arthur-miller-freedom-write-lecture-14th-annual-pen-world-voices-festival/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/google-development-censored-search-engine-capitulation-free-speech/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/google-development-censored-search-engine-capitulation-free-speech/?mc_cid=b8f984d652&mc_eid=[UNIQID],1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/hisham-matar-takes-75000-prize-book-year-reimagined-pen-america-literary-awards-ceremony/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/hundreds-rally-in-new-york-for-release-of-ilham-tohti/,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/press-release/in-congress-pen-presses-for-action-on-iraqi-refugees/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/iran-poets-sentencing-signals-new-low/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/jasper-johns-rosanne-cash-hanya-yanagihara-200000-americans-call-congress-save-federal-arts-funding/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/jennifer-egan-erroll-mcdonald-elected-to-pen-board-of-trustees/,1,1,0:01:02,1,0.00%,0.00%,$0.00 
/press-release/lawsuit-trump-first-amendment-violations/?adobe_mc=TS=1539718697|MCMID=16527153275456471952032928730601300361|MCAID=2CFAD1BA85309A1B-40000300A000AE9E|MCORGID=4A0BCBCB582AE4800A495C57@AdobeOrg,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/lawsuit-trump-first-amendment-violations/?fbclid=IwAR00Dh7NOdw1-uQ4UcRbWe2WnXr8TNZnqdbDaQZZVurwtkf51GdrsdaHkvU,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/lawsuit-trump-first-amendment-violations/?fbclid=IwAR0DCHc9cbLeS_4Y6vKdaPKZ8CK1xKJIE6reJHIO_SKtbGaBe8FeU1H5Fo8,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/lawsuit-trump-first-amendment-violations/?fbclid=IwAR0Srp2FJtincO5SUvynMjheaLWkO-i5YbTgQ1oXSZYcf68jXpwe96XYvdA,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/lawsuit-trump-first-amendment-violations/?fbclid=IwAR13Uv7mhdBN4fOohC19yF6B81iANwRw4uZuW4XAT2TEU9etxCOFWYpvShU,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/lawsuit-trump-first-amendment-violations/?fbclid=IwAR1FpUbmfGj2zG3NUXds1rjsb1bGP8r72TSMJ6y9o9q2WKdNpL8UXZYBHEk,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/lawsuit-trump-first-amendment-violations/?fbclid=IwAR38TqWxpHO8EyAXK2M-Rl8HIE62kirPUKPVFa_XsJ3hS0VksHIJZv0480U,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/lawsuit-trump-first-amendment-violations/?fbclid=IwAR3BisSe4uBI3VrJ74rrJ6diS8fGuk4r7SvOk4RtL7pp8-Sz_wbKbnhaAtQ,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/legislation-campus-speech-chilling-expression/,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/press-release/letters-protest-disciplining-teacher-for-assigning-russell-banks-book/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/mexican-cyber-surveillance-journalists-families-egregious-assault-privacy-dissent/,1,1,0:04:12,0,0.00%,0.00%,$0.00 
/press-release/mnuchin-refusal-release-ucla-video-thin-skinned/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/murder-in-american-newsroom-sends-shockwaves/,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/press-release/nobel-peace-prize-winner-joins-battle-for-free-speech/,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/press-release/noted-authors-artists-annotate-classic-works-for-auction-to-benefit-pen-american-center/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/pen-america-calls-berkeley-ensure-speech-not-shut/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/pen-america-calls-on-myanmar-to-acquit-wa-lone-and-kyaw-soe-oo-and-uphold-the-rule-of-law/,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/press-release/pen-american-center-elects-francine-prose-as-new-president/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/pen-deplores-upholding-of-life-sentence-for-ilham-tohti/,1,1,0:00:57,0,0.00%,0.00%,$0.00 
/press-release/pen-launches-mexico-campaign/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/pen-praises-ruling-in-lawsuit-challenging-visa-denials/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/pen-praises-senate-bill-on-iraqi-refugees/,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/press-release/pen-protests-charges-against-turkish-author-orhan-pamuk/,1,1,0:01:12,0,0.00%,0.00%,$0.00 
/press-release/pen-protests-heavy-sentence-against-uighur-journalist-gheyret-niyaz/,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/press-release/pen-protests-the-recent-denial-of-entry-visas-to-cuban-scholars/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/pen-protests-u-s-treatment-of-turkish-rights-champion/,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/press-release/pen-welcomes-peter-godwin-and-clinton-ives-smullyan-jr-to-board-of-trustees/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/pennewmans-own-award-recipient-barbara-parsons-lane-given-parole/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/president-trump-halt-book-publication-unconstitutional/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/press-and-free-speech-groups-question-raid-on-reporters-records-in-letter-to-attorney-general/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/prosecution-rafael-marques-de-morais-part-angolan-governments-renewed-effort-stifle-free-expression/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/pussy-riot-verzilov/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/reality-winner-plea-deal-underscores-need-to-reform-espionage-act/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/reality-winner-sentence/,1,1,0:22:26,0,0.00%,0.00%,$0.00 
/press-release/release-tibetan-poet-shokjang-overdue-welcome-development/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/russian-authorities-must-investigate-murder-journalist-nikolai-andrushchenko/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/secret-trial-censorship-china/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/senate-resolution-immediate-release-journalists-important-free-expression-myanmar/?mc_cid=b8f984d652&mc_eid=[UNIQID],1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/senate-resolution-immediate-release-journalists-important-free-expression-myanmar/?mc_cid=b8f984d652&mc_eid=4526b88ede,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/press-release/senate-resolution-immediate-release-journalists-important-free-expression-myanmar/?mc_cid=b8f984d652&mc_eid=4978cb0d7f,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/senate-resolution-immediate-release-journalists-important-free-expression-myanmar/?mc_cid=b8f984d652&mc_eid=68a0c52bb2,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/press-release/senate-resolution-immediate-release-journalists-important-free-expression-myanmar/?mc_cid=b8f984d652&mc_eid=cf8630cd2a,1,1,0:01:35,1,0.00%,0.00%,$0.00 
/press-release/senate-resolution-immediate-release-journalists-important-free-expression-myanmar/?mc_cid=b8f984d652&mc_eid=d510a39322,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/senate-resolution-immediate-release-journalists-important-free-expression-myanmar/?mc_cid=b8f984d652&mc_eid=f7d2bb81cd,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/shutdown-of-messaging-app-telegram-used-for-news-and-encrypted-communications-a-far-reaching-attack-on-free-expression-in-russia/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/statement-hate-speech-violence-protests-charlottesville-virginia/,1,1,0:01:01,1,0.00%,0.00%,$0.00 
/press-release/susan-choi-wins-inaugural-penw-g-sebald-award-for-a-fiction-writer-in-mid-career/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/teju-cole-becomes-first-writer-ever-named-finalist-two-pen-america-literary-awards/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/treasury-department-changes-regulations/,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/press-release/trump-administration-intimidate-publishing-house-unlawful/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/trump-administrations-threat-impose-ideological-test-immigrants-evokes-dark-chapter-u-s-history-says-pen-america/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/trump-incendiary-videos-unbecoming-reckless/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/trump-the-truth/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/trump-threats-cancel-press-briefings-degrade-public-trust-comey-dismissal/,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/press-release/trumps-calls-fire-washington-posts-dave-weigel-infringe-first-amendment-says-pen-america/,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/press-release/turkish-court-assigns-life-sentences-journalists-ahmet-mehmet-altan-nazli-ilicak/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/uschina-voa-needs-thorough-independent-investigation-journalists-suspension/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/vanessa-leggett-to-receive-2002-pennewmans-own-first-amendment-award/,1,1,0:00:00,0,0.00%,0.00%,$0.00 
/press-release/world-press-freedom-day/,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/press-release/writers-artists-activists-demand-oleg-sentsov-release-hunger-strike/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/writers-worldwide-mourn-death-writer-activist-liu-xiaobo-permanent-mark-chinas-human-rights-record/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/yu-huafeng-released-from-prison-in-china/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/press-room/page/10/,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/press-room/page/129/,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/press-room/page/20/,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/press-room/page/3/,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/press-room/page/30/,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/press-room/page/4/,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/press-room/page/5/,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/press-room/press-about-pen/page/65/?field_category_tid=All&created=&created_1=&qt-pressclip_content_page=0,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/press-room/press-releases/page/96/,1,1,0:00:25,0,0.00%,0.00%,$0.00 
/pressfreedomfund-apply/?mc_cid=580cb21ce5&mc_eid=33466cbfde,1,1,0:00:42,0,0.00%,0.00%,$0.00 
/pressfreedomfund-apply/?mc_cid=580cb21ce5&mc_eid=55e743f9fe,1,1,0:00:18,1,0.00%,0.00%,$0.00 
/pressfreedomfund-apply/?mc_cid=580cb21ce5&mc_eid=c4ab40514a,1,1,0:13:45,1,0.00%,0.00%,$0.00 
/prison-eulogies/,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/prison-moon/,1,1,0:01:07,0,0.00%,0.00%,$0.00 
/prison-perspectives-on-schopenhauer/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/prison-proposal-prison-wedding/,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/prison-walls/,1,1,0:00:58,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-1990-1991/,1,1,0:00:37,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-1994-1995/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/prison-writing-award-winners-2000-2001/,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-2001-2002/,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-2002-2003/,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-2010-2011/,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-2018/?mc_cid=0cd278d2eb&mc_eid=,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/prison-writing-award-winners-2018/?mc_cid=0cd278d2eb&mc_eid=064a06fc72,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/prison-writing-award-winners-2018/?mc_cid=0cd278d2eb&mc_eid=0ae501107a,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/prison-writing-award-winners-2018/?mc_cid=0cd278d2eb&mc_eid=1f1e20d178,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/prison-writing-award-winners-2018/?mc_cid=0cd278d2eb&mc_eid=6a0a1dbecb,1,1,0:00:25,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-2018/?mc_cid=0cd278d2eb&mc_eid=763ef2d5a4,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/prison-writing-award-winners-2018/?mc_cid=0cd278d2eb&mc_eid=975ea0be41,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/prison-writing/page/11/,1,1,0:00:37,0,0.00%,0.00%,$0.00 
/privacy-policy/pen-international.org,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/priyas-shakti/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/programs/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/proust-regained/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/publications/illustrated-pen/the-named-and-the-nameless/?mc_cid=0cd278d2eb&mc_eid=0200960f1e,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/publications/pen-poetry-series/page/10/,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/publications/pen-poetry-series/page/2/,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/publications/pen-poetry-series/page/20/,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/publications/pen-poetry-series/page/4/,1,1,0:00:15,1,0.00%,0.00%,$0.00 
/publishers-pledge-on-chinese-translations/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/quixote-at-400-5/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/ragtime/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/rain-a-natural-and-cultural-history/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/ramola-d,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/rapid-action/azerbaijan-kidnapped-journalist-must-released-immediately/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/rapid-action/china-uyghur-pop-musician-and-lyric-writer-detained-concerns-for-his-well-being/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/rapid-action/former-journalist-and-political-leader-re-arrested/,1,1,0:01:14,1,0.00%,0.00%,$0.00 
/rapid-action/penbarbey-freedom-write-awardee-oleg-sentsov-turns-41-prison/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/rapid-action/poet-and-translator-guillermo-fernandez-garcia-murdered-in-toluca/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/rapid-action/poet-yusuf-juma-ill-treated-in-prison/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/rapid-action/poland-investigative-journalist-tomasz-piatek-faces-potential-charges-relation-work/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/rapid-action/pussy-riots-punk-moleben-virgin-mary-put-putin-away/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/rapid-action/three-journalists-released-from-prison-and-flown-to-spain/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/rapid-action/uighur-historian-released-from-prison/,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/rapid-action/writer-and-icpc-member-dr-jiao-guobiao-released/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/read-resistance-july-2017-scarlet-letter/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/reading-list-for-charlottesville/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/reality-far-more-absurd-a-conversation-with-zhou-qing/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/recommended-reading-debut-fiction/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/recommended-reading-molly-crabapple-on-the-syrian-war/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/recommended-reading-poetry-in-translation/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/reimagining-wrinkle-in-time-reading-list/,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/release-bigeldy-gabdullin-president-kazakh-pen/,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/remedios-varo-letters-dreams-and-other-writings/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/remembering-barney-rosset/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/rendering-the-poets-vision-in-the-god-abandons-antony/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/requiem-hot-comb/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/rereading-rewriting-crime/,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/research-resources/faking-news/?mc_cid=b8f984d652&mc_eid=[UNIQID],1,1,0:00:00,1,100.00%,100.00%,$0.00 
/research-resources/faking-news/?mc_cid=b8f984d652&mc_eid=0beabf8337,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/research-resources/faking-news/?mc_cid=b8f984d652&mc_eid=140d121e0b,1,1,0:00:00,1,100.00%,100.00%,$0.00 
